"","SRR8507541.count","SRR8507542.count","SRR8507543.count","SRR8507544.count","SRR8507545.count","SRR8507546.count","SRR8507547.count","SRR8507548.count","SRR8507549.count","SRR8507550.count","SRR8507551.count","SRR8507552.count"
"hsa-miR-3117-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3118",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3119",24.7359437999357,0,17.2108152763196,0,0,0,0,0,0,6.80818616304244,0,0
"hsa-miR-3120-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3120-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3121-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3121-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3122",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3123",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3124-3p",0,0,0,0,0,9.39311109232489,0,0,0,0,0,0
"hsa-miR-3124-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3125",0,0,0,0,0,9.39311109232489,0,0,0,0,0,0
"hsa-miR-3126-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3126-5p",0,0,0,0,0,0,0,0,0,6.80818616304244,0,0
"hsa-miR-3127-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3127-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3128",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3129-3p",0,0,0,0,0,0,0,0,0,0,0,63.1991404916893
"hsa-miR-3129-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3130-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3130-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3131",0,0,0,0,0,0,0,0,14.9652432226155,0,0,0
"hsa-miR-3132",4947.18875998714,5429.04539285176,5352.56355093541,4971.37692075926,4392.96597759983,4790.48665708569,3692.40868126308,3929.63309850552,4841.25618251611,4398.08826132542,3602.82221073174,2485.83285933978
"hsa-miR-3133",0,25.1344694113507,17.2108152763196,0,52.7683600912893,28.1793332769747,13.6755877083818,0,7.48262161130774,6.80818616304244,0,0
"hsa-miR-3134",74.2078313998071,50.2689388227015,34.4216305526393,107.605561055395,13.1920900228223,9.39311109232489,41.0267631251453,0,29.930486445231,20.4245584891273,0,84.2655206555857
"hsa-miR-3135a",0,0,0,0,26.3841800456446,37.5724443692996,0,0,14.9652432226155,0,0,0
"hsa-miR-3135b",49.4718875998714,0,137.686522210557,107.605561055395,65.9604501141116,65.7517776462742,41.0267631251453,40.7215865130105,202.030783505309,265.519260358655,300.235184227645,126.398280983379
"hsa-miR-3136-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3136-5p",0,0,0,0,0,0,0,0,0,6.80818616304244,0,0
"hsa-miR-3137",272.095381799293,251.344694113507,189.318968039516,193.690009899712,857.48585148345,920.524887047839,574.374683752034,549.741417925642,44.8957296678464,27.2327446521698,83.3986622854569,168.531041311171
"hsa-miR-3138",0,0,0,0,26.3841800456446,0,0,0,0,0,0,0
"hsa-miR-3139",0,0,0,0,0,0,13.6755877083818,0,0,0,0,0
"hsa-miR-3140-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3140-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3141",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3142",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3143",0,0,0,0,0,0,0,0,22.4478648339232,20.4245584891273,33.3594649141828,0
"hsa-miR-3144-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3144-5p",49.4718875998714,0,34.4216305526393,0,0,0,0,0,0,6.80818616304244,0,0
"hsa-miR-3145-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3145-5p",0,0,0,0,0,0,13.6755877083818,0,0,0,0,0
"hsa-miR-3146",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3147",0,0,137.686522210557,21.5211122110791,39.5762700684669,56.3586665539493,0,20.3607932565053,22.4478648339232,88.5064201195517,150.117592113822,21.0663801638964
"hsa-miR-3148",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3149",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3150a-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3150a-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3150b-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3150b-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3151-3p",0,0,0,0,0,0,13.6755877083818,20.3607932565053,0,0,0,0
"hsa-miR-3151-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3152-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3152-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3153",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3154",24.7359437999357,0,0,0,0,28.1793332769747,0,0,0,0,0,0
"hsa-miR-3155a",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3155b",0,0,0,0,13.1920900228223,0,0,0,0,0,0,0
"hsa-miR-3156-3p",0,0,0,0,0,0,0,20.3607932565053,0,34.0409308152122,0,0
"hsa-miR-3156-5p",0,25.1344694113507,17.2108152763196,0,26.3841800456446,0,0,0,44.8957296678464,40.8491169782546,100.078394742548,21.0663801638964
"hsa-miR-3157-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3157-5p",24.7359437999357,125.672347056754,34.4216305526393,86.0844488443163,65.9604501141116,28.1793332769747,13.6755877083818,40.7215865130105,22.4478648339232,6.80818616304244,16.6797324570914,21.0663801638964
"hsa-miR-3158-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3158-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3159",0,0,0,0,13.1920900228223,0,13.6755877083818,0,0,0,0,0
"hsa-miR-3160-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3160-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3161",1088.38152719717,628.361735283768,826.119133263343,1076.05561055395,1147.71183198554,1296.24933074083,1449.61229708847,1384.53394144236,1339.38926842409,1654.38923761931,800.627157940386,1221.85004950599
"hsa-miR-3162-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3162-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3163",222.623494199421,351.88257175891,395.848751355352,408.901132010502,474.915240821603,563.586665539493,683.779385419088,529.380624669137,478.887783123695,524.230334554268,617.150100912381,421.327603277929
"hsa-miR-3164",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3165",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3166",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3167",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3168",494.718875998714,402.151510581612,395.848751355352,581.070029699135,1015.79093175732,986.276664694113,1217.12730604598,875.514110029727,1212.18470103185,1007.61155213028,833.986622854569,568.792264425204
"hsa-miR-3169",0,0,0,0,0,9.39311109232489,0,0,0,0,0,0
"hsa-miR-3170",0,0,0,0,13.1920900228223,18.7862221846498,0,0,0,6.80818616304244,0,0
"hsa-miR-3171",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3173-3p",791.550201597942,980.244307042678,1531.76255959245,1334.3089570869,633.220321095471,1211.71133090991,970.966727295106,814.431730260211,2678.77853684817,3417.70945384731,1634.61378079496,1769.5759337673
"hsa-miR-3173-5p",717.342370198135,653.496204695119,688.432611052786,645.633366332372,1451.12990251045,1136.56644217131,929.93996416996,855.153316773222,179.582918671386,149.780095586934,200.156789485097,315.995702458447
"hsa-miR-3174",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3175",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3176",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3177-3p",0,25.1344694113507,17.2108152763196,64.5633366332372,13.1920900228223,46.9655554616244,13.6755877083818,20.3607932565053,7.48262161130774,34.0409308152122,0,63.1991404916893
"hsa-miR-3177-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3178",0,0,0,0,0,18.7862221846498,0,0,0,0,0,0
"hsa-miR-3179",3289.88052539145,3166.94314583019,3648.69283857976,3314.25128050618,4458.92642771394,4687.16243507012,5128.34539064316,3746.38595919697,7130.93839557627,7822.60590133577,6688.57271529365,6109.25024752997
"hsa-miR-3180",0,0,0,0,26.3841800456446,0,13.6755877083818,0,0,20.4245584891273,0,0
"hsa-miR-3180-3p",1385.2128527964,1281.85793997889,1153.12462351342,1355.83006929798,2480.1129242906,2348.27777308122,2133.39168250756,1995.35773913752,3225.00991447364,3492.59950164077,1818.09083782296,1643.17765278392
"hsa-miR-3180-5p",2226.23494199421,2211.83330819886,2289.03843175051,2668.6179141738,2493.30501431342,3127.90599374419,2858.19783105179,2097.16170542004,4534.46869645249,4697.64845249928,3969.77632478775,3518.0854873707
"hsa-miR-3181",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3182",0,0,0,0,0,0,0,0,0,6.80818616304244,0,0
"hsa-miR-3183",0,0,0,0,13.1920900228223,37.5724443692996,27.3511754167635,0,22.4478648339232,40.8491169782546,0,0
"hsa-miR-3184-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3184-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3185",4526.67771538823,3342.88443170965,4388.75789546151,3507.94129040589,4801.92076830732,5945.83932144165,5456.55949564433,4479.37451643116,7445.2085032512,8026.85148622704,7539.23907060531,7836.69342096947
"hsa-miR-3186-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3186-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3187-3p",148.415662799614,402.151510581612,189.318968039516,172.168897688633,329.802250570558,300.579554954396,410.267631251453,447.937451643116,29.930486445231,54.4654893043395,316.914916684736,294.92932229455
"hsa-miR-3187-5p",24.7359437999357,0,17.2108152763196,21.5211122110791,52.7683600912893,28.1793332769747,68.3779385419088,20.3607932565053,0,0,16.6797324570914,0
"hsa-miR-3188",296.831325599228,301.613632936209,154.897337486877,236.73223432187,422.146880730314,300.579554954396,314.538517292781,264.690312334569,246.926513173155,354.025680478207,116.75812719964,147.464661147275
"hsa-miR-3189-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3189-5p",0,0,0,0,13.1920900228223,18.7862221846498,13.6755877083818,20.3607932565053,7.48262161130774,0,0,0
"hsa-miR-3190-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3190-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3191-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3191-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3192-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3192-5p",0,0,0,0,0,0,13.6755877083818,0,0,0,0,0
"hsa-miR-3193",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3194-3p",0,0,17.2108152763196,0,0,0,0,0,0,0,0,0
"hsa-miR-3194-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3195",49.4718875998714,0,103.264891657918,107.605561055395,435.338970753136,591.765998816468,328.214105001162,223.968725821558,29.930486445231,54.4654893043395,0,126.398280983379
"hsa-miR-3196",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3197",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3198",1360.47690899646,1432.66475644699,998.227286026539,1248.22450824259,2466.92083426777,2320.09843980425,2051.33815625726,1506.69870098139,1055.04964719439,1382.06179109762,767.267693026204,737.323305736375
"hsa-miR-3199",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-32-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-32-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3200-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3200-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3201",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3202",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-320a-3p",0,0,0,0,0,9.39311109232489,0,0,0,0,0,0
"hsa-miR-320a-5p",24.7359437999357,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-320b",0,0,0,0,0,0,0,40.7215865130105,14.9652432226155,0,0,0
"hsa-miR-320c",24.7359437999357,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-320d",0,0,0,0,0,9.39311109232489,13.6755877083818,0,0,6.80818616304244,0,0
"hsa-miR-320e",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-323a-3p",0,0,0,0,0,0,0,0,0,6.80818616304244,0,0
"hsa-miR-323a-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-323b-3p",0,0,0,0,0,0,13.6755877083818,0,0,0,0,0
"hsa-miR-323b-5p",0,0,0,0,0,9.39311109232489,0,0,0,0,0,0
"hsa-miR-324-3p",692.606426398199,879.706429397275,602.378534671187,753.238927387767,1701.77961294408,1474.71844149501,1531.66582333876,1201.28680213381,209.513405116617,170.204654076061,333.594649141828,273.862942130654
"hsa-miR-324-5p",1137.85341479704,955.109837631328,516.324458289589,796.281151809926,883.870031529095,1042.63533124806,1299.18083229627,895.874903286232,688.401188240312,565.079451532523,400.313578970193,568.792264425204
"hsa-miR-325",0,0,0,0,0,9.39311109232489,0,0,0,0,0,0
"hsa-miR-326",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-328-3p",0,25.1344694113507,17.2108152763196,0,0,0,0,0,0,6.80818616304244,0,0
"hsa-miR-328-5p",0,75.4034082340522,51.6324458289589,86.0844488443163,13.1920900228223,37.5724443692996,27.3511754167635,40.7215865130105,261.891756395771,129.355537097806,150.117592113822,21.0663801638964
"hsa-miR-329-3p",0,0,0,0,13.1920900228223,56.3586665539493,41.0267631251453,40.7215865130105,22.4478648339232,0,0,0
"hsa-miR-329-5p",0,0,17.2108152763196,0,0,0,0,0,0,0,0,21.0663801638964
"hsa-miR-330-3p",0,0,0,0,0,0,13.6755877083818,0,0,0,16.6797324570914,0
"hsa-miR-330-5p",2473.59437999357,2865.32951289398,2478.35739979003,2883.8290362846,1345.59318232788,2648.85732803562,1709.44846354772,2504.37757055015,3232.49253608494,2205.85231682575,2518.6396010208,1453.58023130885
"hsa-miR-331-3p",24.7359437999357,50.2689388227015,68.8432611052786,64.5633366332372,131.920900228223,65.7517776462742,109.404701667054,81.4431730260211,37.4131080565387,54.4654893043395,16.6797324570914,42.1327603277929
"hsa-miR-331-5p",0,0,0,0,0,0,0,0,14.9652432226155,0,0,0
"hsa-miR-335-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-335-5p",0,0,0,0,0,0,0,0,0,6.80818616304244,0,0
"hsa-miR-337-3p",0,0,0,0,13.1920900228223,0,0,0,0,0,0,0
"hsa-miR-337-5p",0,0,0,0,0,28.1793332769747,0,0,0,6.80818616304244,0,0
"hsa-miR-338-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-338-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-339-3p",0,0,0,0,0,9.39311109232489,27.3511754167635,0,14.9652432226155,0,0,0
"hsa-miR-339-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-33a-3p",0,0,51.6324458289589,0,105.536720182579,37.5724443692996,27.3511754167635,40.7215865130105,37.4131080565387,34.0409308152122,50.0391973712742,21.0663801638964
"hsa-miR-33a-5p",222.623494199421,427.285979992962,292.583859697434,236.73223432187,197.881350342335,159.682888569523,232.48499104249,183.247139308547,987.706052692621,1007.61155213028,583.790635998199,315.995702458447
"hsa-miR-33b-3p",0,0,103.264891657918,0,13.1920900228223,18.7862221846498,0,0,0,27.2327446521698,33.3594649141828,0
"hsa-miR-33b-5p",0,0,34.4216305526393,0,0,0,0,0,0,13.6163723260849,0,0
"hsa-miR-340-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-340-5p",0,0,17.2108152763196,0,0,0,0,0,0,0,0,0
"hsa-miR-342-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-342-5p",98.9437751997427,75.4034082340522,34.4216305526393,43.0422244221581,79.1525401369339,122.110444200224,109.404701667054,81.4431730260211,52.3783512791542,20.4245584891273,66.7189298283655,0
"hsa-miR-345-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-345-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-346",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-34a-3p",0,0,0,0,0,9.39311109232489,0,0,0,0,0,0
"hsa-miR-34a-5p",0,0,0,0,0,0,0,0,0,13.6163723260849,0,0
"hsa-miR-34b-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-34b-5p",0,0,0,0,0,0,0,20.3607932565053,7.48262161130774,0,0,21.0663801638964
"hsa-miR-34c-3p",24.7359437999357,25.1344694113507,0,0,0,18.7862221846498,13.6755877083818,0,0,0,0,0
"hsa-miR-34c-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3529-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3529-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3605-3p",0,0,0,0,0,0,0,40.7215865130105,0,0,0,0
"hsa-miR-3605-5p",0,0,0,0,0,0,0,0,14.9652432226155,0,0,0
"hsa-miR-3606-3p",49.4718875998714,150.806816468104,172.108152763196,215.211122110791,79.1525401369339,46.9655554616244,164.107052500581,20.3607932565053,67.3435945017696,20.4245584891273,16.6797324570914,84.2655206555857
"hsa-miR-3606-5p",0,0,0,0,0,0,13.6755877083818,0,0,0,0,0
"hsa-miR-3609",0,0,0,0,0,0,0,20.3607932565053,0,0,0,0
"hsa-miR-361-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-361-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3610",0,25.1344694113507,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3611",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3612",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3613-3p",766.814257798006,527.823857638365,516.324458289589,624.112254121293,1068.55929184861,1108.38710889434,970.966727295106,753.349350490695,157.135053837462,115.739164771722,133.437859656731,126.398280983379
"hsa-miR-3613-5p",420.511044598907,326.748102347559,567.956904118548,322.816683166186,250.649710433624,338.151999323696,273.511754167635,183.247139308547,1354.3545116467,1225.47350934764,750.587960569112,547.725884261307
"hsa-miR-3614-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3614-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3615",568.926707398521,452.420449404313,413.059566631671,365.858907588344,817.909581414984,1080.20777561736,1025.66907812863,814.431730260211,950.292944636083,905.488759684645,850.666355311661,716.256925572479
"hsa-miR-3616-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3616-5p",0,0,17.2108152763196,0,13.1920900228223,0,0,0,0,0,0,0
"hsa-miR-3617-3p",0,0,0,0,0,0,0,20.3607932565053,44.8957296678464,61.273675467382,0,21.0663801638964
"hsa-miR-3617-5p",346.3032131991,100.537877645403,86.0540763815982,129.126673266474,52.7683600912893,75.1448887385991,82.0535262502906,142.525552795537,471.405161512387,919.10513201073,366.95411405601,674.124165244686
"hsa-miR-3618",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3619-3p",1607.83634699582,1432.66475644699,1411.28685265821,1850.8156501528,1978.81350342335,2479.78132837377,2612.03725230092,2219.32646495908,1825.75967315909,1933.52487030405,1134.22180708221,1411.44747098106
"hsa-miR-3619-5p",445.246988398842,502.689388227014,206.529783315836,408.901132010502,567.25987098136,507.227998985544,588.050271460416,285.051105591074,157.135053837462,183.821026402146,166.797324570914,210.663801638964
"hsa-miR-362-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-362-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3620-3p",98.9437751997427,50.2689388227015,68.8432611052786,172.168897688633,92.3446301597562,122.110444200224,68.3779385419088,142.525552795537,7.48262161130774,13.6163723260849,16.6797324570914,0
"hsa-miR-3620-5p",24.7359437999357,75.4034082340522,68.8432611052786,43.0422244221581,79.1525401369339,75.1448887385991,82.0535262502906,81.4431730260211,29.930486445231,47.6573031412971,16.6797324570914,0
"hsa-miR-3621",24.7359437999357,0,0,0,13.1920900228223,0,0,0,0,0,0,0
"hsa-miR-3622a-3p",0,0,0,0,0,0,13.6755877083818,0,0,0,0,0
"hsa-miR-3622a-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3622b-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3622b-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-363-3p",0,0,17.2108152763196,0,0,0,0,0,0,0,0,0
"hsa-miR-363-5p",24.7359437999357,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3646",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3648",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3649",0,25.1344694113507,0,0,0,9.39311109232489,27.3511754167635,0,0,27.2327446521698,0,0
"hsa-miR-3650",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3651",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3652",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3654",0,0,0,0,13.1920900228223,0,0,0,0,6.80818616304244,0,0
"hsa-miR-3655",272.095381799293,402.151510581612,189.318968039516,172.168897688633,831.101671437806,1098.99399780201,1053.0202535454,1018.03966282526,344.200594120156,333.60112198908,250.195986856371,379.194842950136
"hsa-miR-3657",0,0,0,0,0,0,13.6755877083818,0,0,0,0,0
"hsa-miR-3658",0,0,0,0,0,0,0,20.3607932565053,0,0,0,0
"hsa-miR-3659",1187.32530239691,1231.58900115619,1032.64891657918,1527.99896698661,1094.94347189425,1502.89777477198,1545.34141104714,1649.22425377693,1735.9682138234,2219.46868915184,1200.94073691058,1263.98280983379
"hsa-miR-365a-3p",0,0,0,0,0,0,0,0,7.48262161130774,0,0,0
"hsa-miR-365a-5p",0,0,0,0,0,9.39311109232489,0,0,0,0,0,0
"hsa-miR-365b-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-365b-5p",0,0,0,0,0,9.39311109232489,0,20.3607932565053,0,0,0,0
"hsa-miR-3660",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3661",49.4718875998714,150.806816468104,189.318968039516,107.605561055395,290.225980502091,479.048665708569,232.48499104249,305.411898847579,239.443891561848,251.90288803257,116.75812719964,147.464661147275
"hsa-miR-3662",0,0,0,0,0,9.39311109232489,13.6755877083818,0,0,0,0,0
"hsa-miR-3663-3p",1162.58935859698,1105.91665409943,740.065056881744,1119.09783497611,2493.30501431342,2376.4571063582,2256.47197188299,2097.16170542004,673.435945017696,639.96949932599,467.032508798559,547.725884261307
"hsa-miR-3663-5p",1978.87550399485,2262.10224702157,2151.35190953995,2625.57568975165,2348.19202406237,2930.65066080537,2420.57902438357,2402.57360426762,5028.3217227988,5494.20623357525,3152.46943439027,3623.41738819019
"hsa-miR-3664-3p",0,0,17.2108152763196,0,0,0,13.6755877083818,0,14.9652432226155,13.6163723260849,0,0
"hsa-miR-3664-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3665",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3666",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3667-3p",0,0,0,0,0,0,13.6755877083818,0,14.9652432226155,0,0,0
"hsa-miR-3667-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3668",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-367-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-367-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3670",2374.65060479383,2438.04353290102,2753.73044421114,2754.70236301812,3086.94906534042,3278.19577122139,3131.70958521942,2830.15026265423,3606.62361665033,3846.62518211898,2485.28013610662,2401.56733868419
"hsa-miR-3671",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3672",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3674",0,0,0,0,0,18.7862221846498,0,0,0,0,0,0
"hsa-miR-3675-3p",3364.08835679125,3242.34655406424,3579.84957747449,4261.18021779366,5527.48571956255,1869.22910737265,1600.04376188067,1384.53394144236,97.2740809470006,6.80818616304244,150.117592113822,400.261223114032
"hsa-miR-3675-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3677-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3677-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3678-3p",0,0,0,0,0,0,0,0,7.48262161130774,0,0,0
"hsa-miR-3678-5p",0,0,0,0,0,9.39311109232489,0,0,0,0,0,0
"hsa-miR-3679-3p",0,0,0,0,0,0,0,0,7.48262161130774,0,0,0
"hsa-miR-3679-5p",0,0,0,0,13.1920900228223,0,0,0,0,0,0,0
"hsa-miR-3680-3p",2968.31325599228,3141.80867641884,3080.73593446122,3830.75797357207,4445.73433769112,5006.52821220917,5675.36889897843,5069.83752086981,3913.41110271395,4207.45904876023,2235.08414925025,3054.62512376498
"hsa-miR-3680-5p",890.493976797685,552.958327049716,877.751579092302,1269.74562045366,1081.75138187143,1230.49755309456,1832.52875292316,1465.97711446838,2304.64745628278,2696.04172056481,1567.89485096659,1790.6423139312
"hsa-miR-3681-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3681-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3682-3p",0,0,0,0,0,0,13.6755877083818,0,0,0,0,0
"hsa-miR-3682-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3683",0,0,17.2108152763196,0,0,0,0,20.3607932565053,22.4478648339232,6.80818616304244,0,0
"hsa-miR-3684",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3685",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3686",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3688-3p",0,0,0,21.5211122110791,0,0,0,0,0,0,0,0
"hsa-miR-3688-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3689a-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3689a-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3689b-3p",0,0,0,0,13.1920900228223,0,0,0,0,0,0,0
"hsa-miR-3689b-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3689c",346.3032131991,552.958327049716,309.794674973754,494.985580854819,580.451961004182,723.269554109016,588.050271460416,346.13348536059,523.783512791542,558.27126536948,183.477057028005,484.526743769618
"hsa-miR-3689d",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3689e",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3689f",0,0,0,0,39.5762700684669,18.7862221846498,13.6755877083818,0,0,6.80818616304244,0,0
