"","gene_id","SRR2105144.count","SRR2105145.count","SRR2105146.count","SRR2105154.count","SRR2105158.count","SRR2105187.count","SRR2105188.count","SRR2105192.count","SRR2105194.count","SRR2105197.count","SRR2105198.count","SRR2105228.count","SRR2105230.count","SRR2105272.count","SRR2105275.count","SRR2105276.count","SRR2105319.count","SRR2105320.count","SRR2105321.count","SRR2105322.count","SRR2105325.count","SRR2105326.count","SRR2105373.count","SRR2105374.count","SRR2105376.count","SRR2105429.count","SRR2105430.count","SRR2105431.count","SRR2105432.count","SRR2105437.count","SRR2105438.count","SRR2105471.count","SRR2105472.count","SRR2105477.count","SRR2105478.count","SRR2105488.count","SRR2105491.count","SRR2105492.count"
"1598","hsa-miR-512-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1599","hsa-miR-512-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1600","hsa-miR-513a-3p",0,39.7408894011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1193795085968,0,0,0,0,0,0,12.7469725940089,0,0,0,0,27.6258356815294,0,0
"1601","hsa-miR-513a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1602","hsa-miR-513b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1603","hsa-miR-513b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5274391373624,0,0,0,0,0,0,0,0,0,0,0
"1604","hsa-miR-513c-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1605","hsa-miR-513c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1606","hsa-miR-514a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4249575813667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1607","hsa-miR-514a-5p",40.4195549806997,0,0,0,0,0,0,0,0,0,25.5499629525537,0,0,13.8678944375875,0,0,0,0,33.0797221303341,30.9329373917347,0,0,46.1169525917727,0,0,0,0,41.2609341475491,0,0,0,0,0,0,0,0,0,0
"1608","hsa-miR-514b-3p",0,0,44.3626200563405,0,0,0,0,12.0886825753729,0,0,0,0,19.8027644659194,0,35.1160585735857,0,0,27.5069111114167,33.0797221303341,30.9329373917347,24.280684715309,77.1247879068333,46.1169525917727,0,0,0,0,82.5218682950982,17.2464342997085,111.54489682097,50.9878903760357,0,0,22.5057952422749,13.185827872203,0,23.8220020010482,15.1132739885441
"1609","hsa-miR-514b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4902212987698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1610","hsa-miR-515-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1611","hsa-miR-515-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0797221303341,15.4664686958674,0,0,0,0,0,0,0,0,0,0,0,39.3933425251133,0,0,0,0,0,0
"1612","hsa-miR-516a-3p",20.2097774903498,39.7408894011048,0,0,0,0,0,0,42.6821460583038,44.2223499756777,0,23.522216733705,0,13.8678944375875,35.1160585735857,0,0,41.2603666671251,0,15.4664686958674,48.5613694306179,15.4249575813667,0,0,24.1318564637178,0,18.5274391373624,41.2609341475491,34.4928685994171,0,12.7469725940089,39.3933425251133,0,0,13.185827872203,27.6258356815294,23.8220020010482,0
"1613","hsa-miR-516a-5p",2829.36884864898,2781.86225807734,1951.95528247898,1479.03468336333,715.547505646117,1372.54901960784,905.044236345838,2816.66304006189,2070.08408382773,4378.01264759209,3347.04514678454,3622.42137699057,5069.50770327538,3369.89834833377,2317.65986585666,2687.90607169948,3062.69141821364,2750.69111114167,2183.26166060205,1855.97624350408,2598.03326453806,2097.79423106586,5072.864785095,4149.26506481532,4657.44829749753,2238.42876742003,1815.68903546152,4043.57154645981,3138.85104254695,1975.93817225719,1606.11854684512,3584.79416978531,2605.1946001421,1080.27817162919,975.751262543019,5027.90209403834,1048.16808804612,1224.17519307208
"1614","hsa-miR-516b-3p",202.097774903498,238.445336406629,110.906550140851,98.6023122242217,178.886876411529,235.294117647059,166.232614839031,181.330238630594,85.3642921166076,442.223499756777,485.449296098521,47.04443346741,257.435938056953,221.886311001401,316.044527162271,214.372876884008,406.275392212013,247.562200002751,231.558054912339,77.3323434793368,242.80684715309,123.399660650933,322.818668142409,216.955036068775,96.527425854871,72.2073795941945,74.1097565494497,206.304670737746,310.435817394754,302.764719942634,216.698534098152,118.18002757534,263.150969711323,180.046361938199,65.9291393610148,359.135863859882,119.110010005241,136.019465896897
"1615","hsa-miR-516b-5p",343.566217335947,476.890672813258,532.351440676086,197.204624448443,156.526016860088,509.803921568628,424.816682366414,205.50760378134,405.480387553886,486.445849732455,510.999259051074,423.39990120669,217.830409125114,235.754205438988,245.8124100151,247.353319481547,1093.81836364773,715.179688896835,595.434998346014,541.326404355358,607.017117882724,370.1989819528,553.403431101273,650.865108206324,168.922995246024,252.725828579681,203.801830510987,495.131209770589,448.407291792422,876.424189307625,1198.21542383684,512.113452826472,684.192521249441,135.034771453649,210.973245955247,248.632521133764,262.04202201153,287.152205782339
"1616","hsa-miR-517-5p",101.048887451749,39.7408894011048,22.1813100281703,0,0,78.4313725490196,55.4108716130105,0,21.3410730291519,132.667049927033,76.6498888576612,70.566650201115,158.422115727356,27.7357888751751,105.348175720757,65.9608851950793,31.2519532470779,27.5069111114167,33.0797221303341,15.4664686958674,0,30.8499151627333,230.584762958864,162.716277051581,72.3955693911533,72.2073795941945,55.5823174120873,0,17.2464342997085,47.8049557804159,38.2409177820268,0,105.260387884529,90.0231809690995,79.1149672332177,27.6258356815294,23.8220020010482,45.3398219656324
"1617","hsa-miR-517a-3p",0,0,0,0,0,0,55.4108716130105,0,0,88.4446999513554,51.0999259051074,0,0,0,0,49.4706638963095,31.2519532470779,68.7672777785419,0,0,24.280684715309,107.974703069567,0,81.3581385257905,0,0,18.5274391373624,0,17.2464342997085,63.7399410405545,63.7348629700446,39.3933425251133,0,22.5057952422749,26.3716557444059,27.6258356815294,23.8220020010482,0
"1618","hsa-miR-517b-3p",60.6293324710495,39.7408894011048,22.1813100281703,49.3011561121108,0,0,36.9405810753403,0,0,44.2223499756777,0,0,39.6055289318389,13.8678944375875,0,16.4902212987698,0,27.5069111114167,0,0,48.5613694306179,15.4249575813667,46.1169525917727,54.2387590171937,0,36.1036897970973,0,0,0,0,38.2409177820268,0,26.3150969711323,22.5057952422749,0,0,23.8220020010482,45.3398219656324
"1619","hsa-miR-517c-3p",0,0,0,0,0,0,18.4702905376702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1620","hsa-miR-5186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7469725940089,39.3933425251133,0,0,0,0,0,0
"1621","hsa-miR-5187-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1622","hsa-miR-5187-5p",0,79.4817788022096,133.087860169022,24.6505780560554,22.3608595514412,117.647058823529,92.3514526883508,60.4434128768647,64.0232190874557,132.667049927033,76.6498888576612,47.04443346741,19.8027644659194,27.7357888751751,105.348175720757,16.4902212987698,31.2519532470779,55.0138222228335,66.1594442606682,77.3323434793368,267.087531868399,123.399660650933,0,54.2387590171937,48.2637129274355,0,37.0548782747249,0,68.9857371988341,191.219823121664,140.216698534098,0,0,22.5057952422749,0,0,23.8220020010482,30.2265479770883
"1623","hsa-miR-5188",20.2097774903498,0,0,0,67.0825786543235,0,18.4702905376702,24.1773651507459,64.0232190874557,44.2223499756777,0,23.522216733705,0,0,0,16.4902212987698,0,0,0,0,0,15.4249575813667,0,0,0,0,0,0,0,0,12.7469725940089,0,0,0,0,0,0,15.1132739885441
"1624","hsa-miR-5189-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1625","hsa-miR-5189-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1626","hsa-miR-518a-3p",363.775994826297,437.149783412153,532.351440676086,320.45751472872,111.804297757206,274.509803921569,443.286972904084,72.5320954522376,298.775022408127,442.223499756777,408.79940724086,235.22216733705,237.633173591033,235.754205438988,561.856937177371,313.314204676627,531.283205200325,385.096755559834,463.116109824677,479.460529571888,558.455748452106,601.573345673299,507.2864785095,433.910072137549,72.3955693911533,216.622138782584,166.746952236262,288.826539032844,310.435817394754,860.489204047486,956.022944550669,393.933425251133,184.205678797926,225.057952422749,263.716557444059,248.632521133764,214.398018009434,272.038931793795
"1627","hsa-miR-518a-5p",1879.50930660253,4133.0524977149,3549.00960450724,1725.54046392388,1185.12555622638,1725.49019607843,1680.79643892798,1994.63262493653,2091.42515685689,2918.67509839473,3423.6950356422,1740.64403829417,1623.82668620539,1678.01522694809,1826.03504582646,2292.14076052901,2906.43165197825,2750.69111114167,2348.66027125372,1979.70799307102,2986.524219983,2714.79253432053,3735.47315993359,3281.44492054022,1930.54851709742,1408.04390208679,1963.90854856042,3012.04819277108,2276.52932756153,3824.39646243327,2919.05672402804,2324.20720898168,1999.94736980606,1102.78396687147,1279.02530360369,2790.20940383447,2072.51417409119,1798.47960463675
"1628","hsa-miR-518b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2609341475491,0,0,0,0,0,0,0,0,0,0
"1629","hsa-miR-518c-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1630","hsa-miR-518c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1631","hsa-miR-518d-3p",60.6293324710495,0,110.906550140851,24.6505780560554,178.886876411529,78.4313725490196,110.821743226021,108.798143178356,85.3642921166076,88.4446999513554,383.249444288306,70.566650201115,39.6055289318389,110.9431555007,35.1160585735857,65.9608851950793,125.007812988312,151.288011112792,99.2391663910023,139.198218262806,169.964793007163,123.399660650933,184.467810367091,27.1193795085968,0,144.414759188389,37.0548782747249,123.782802442647,51.7393028991256,462.11457254402,407.903123008286,39.3933425251133,26.3150969711323,135.034771453649,65.9291393610148,27.6258356815294,71.4660060031445,151.132739885441
"1632","hsa-miR-518d-5p",0,0,22.1813100281703,0,0,0,0,0,0,0,0,0,19.8027644659194,0,0,0,0,13.7534555557084,0,0,24.280684715309,0,0,0,24.1318564637178,0,0,0,0,31.8699705202773,12.7469725940089,39.3933425251133,26.3150969711323,0,13.185827872203,55.2516713630587,0,0
"1633","hsa-miR-518e-3p",5699.15725227865,6994.39653459444,6033.31632766231,4116.64653536125,2347.89025290132,4549.01960784314,4100.40449936277,7096.05667174391,4695.03606641342,7075.57599610843,7486.13914509824,4022.29906146355,5049.70493880946,5547.15777503502,5337.64090318503,4485.34019326539,6250.39064941559,6147.79463340164,4862.71915315911,3866.61717396684,6410.10076484157,6015.73345673299,10191.8465227818,8678.20144275099,6829.31537923212,3610.36897970973,3890.76221884611,7014.35880508335,6708.86294258662,8461.47717313361,6692.16061185469,6184.75477644278,5131.44390937081,3690.95041973308,3243.71365656193,10111.0558594397,3668.58830816142,3536.50611331933
"1634","hsa-miR-518e-5p",303.146662355247,596.113341016572,931.615021183151,345.108092784776,380.1346123745,627.450980392157,517.168135054764,265.951016658205,682.914336932861,796.002299562199,1124.19836991236,399.877684472985,356.44976038655,263.489994314163,456.508761456614,544.177302859404,593.787111694481,605.152044451168,694.674164737016,603.192279138827,679.859172028651,740.397963905599,645.637336284818,949.17828280089,337.845990492049,252.725828579681,370.548782747249,866.479617098531,569.132331890382,1673.17345231456,1325.68514977693,354.540082726019,184.205678797926,360.092723876398,250.530729571856,469.639206585999,500.262042022012,332.492027747971
"1635","hsa-miR-518f-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1636","hsa-miR-518f-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1637","hsa-miR-5190",0,0,0,0,0,0,18.4702905376702,0,0,0,0,0,19.8027644659194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2609341475491,0,0,12.7469725940089,0,0,0,0,0,0,0
"1638","hsa-miR-5191",0,0,0,0,0,0,0,0,0,0,0,23.522216733705,0,0,35.1160585735857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1639","hsa-miR-5192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1640","hsa-miR-5193",687.132434671894,675.595119818782,709.801920901448,542.312717233219,201.24773596297,235.294117647059,313.994939140393,326.394429535069,512.185752699646,796.002299562199,613.199110861289,588.055418342625,376.252524852469,596.319460816264,842.785405766057,643.118630652023,281.267579223701,632.658955562585,430.036387694343,463.994060876021,218.526162437781,339.349066790066,691.754288876591,406.790692628953,772.219406838968,397.14058776807,481.713417571423,412.609341475491,465.65372609213,350.56967572305,191.204588910134,709.080165452039,684.192521249441,450.115904845498,184.601590210841,607.768384993646,524.08404402306,347.605301736515
"1641","hsa-miR-5194",202.097774903498,556.372451615467,754.164540957789,369.758670840831,268.330314617294,352.941176470588,369.405810753403,157.152873479848,384.139314524734,132.667049927033,229.949666572983,117.611083668525,19.8027644659194,180.282627688638,210.696351441514,181.392434286468,375.023438964935,302.576022225584,430.036387694343,309.329373917347,582.736433167415,462.748727441,553.403431101273,433.910072137549,458.505272810637,577.659036753556,426.131100159336,206.304670737746,310.435817394754,302.764719942634,611.854684512428,275.753397675793,157.890581826794,472.621700087773,553.804770632524,221.006685452235,333.508028014674,574.304411564677
"1642","hsa-miR-5195-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2609341475491,0,0,0,0,0,0,0,0,0,0
"1643","hsa-miR-5195-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1644","hsa-miR-5196-3p",464.824882278046,1390.93112903867,1996.31790253532,862.77023196194,939.156101160529,1450.98039215686,905.044236345838,809.941732549987,533.526825728798,1105.55874939194,1124.19836991236,776.233152212264,376.252524852469,318.961572064513,456.508761456614,643.118630652023,2218.88868054253,1719.18194446355,1951.70360568971,1701.31155654541,2622.31394925337,1974.39457041493,1014.572957019,1030.53642132668,337.845990492049,433.244277565167,407.603661021974,825.218682950982,1379.71474397668,4127.16118237591,4295.72976418101,393.933425251133,263.150969711323,495.127495330048,395.574836166089,580.142549312117,809.948068035638,1057.92917919809
"1645","hsa-miR-5196-5p",262.727107374548,158.963557604419,155.269170197192,73.9517341681662,111.804297757206,78.4313725490196,73.8811621506806,60.4434128768647,85.3642921166076,0,51.0999259051074,117.611083668525,19.8027644659194,41.6036833127626,35.1160585735857,115.431549091389,343.771485717857,371.343300004126,165.398610651671,30.9329373917347,121.403423576545,92.5497454881999,138.350857775318,135.596897542984,0,108.311069391292,37.0548782747249,82.5218682950982,68.9857371988341,31.8699705202773,76.4818355640535,709.080165452039,552.617036393779,45.0115904845498,0,110.503342726117,166.754014007337,45.3398219656324
"1646","hsa-miR-5197-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1647","hsa-miR-5197-5p",0,0,22.1813100281703,0,0,0,0,0,0,0,0,23.522216733705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2609341475491,0,0,0,0,0,0,0,0,0,0
"1648","hsa-miR-519a-2-5p",0,0,22.1813100281703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9349852601386,0,0,0,0,0,0,0,0
"1649","hsa-miR-519a-3p",0,0,22.1813100281703,0,0,0,0,0,0,0,25.5499629525537,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1318564637178,0,0,0,0,0,0,0,0,0,0,0,0,0
"1650","hsa-miR-519a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1651","hsa-miR-519b-3p",0,0,22.1813100281703,0,0,0,0,36.2660477261188,0,44.2223499756777,25.5499629525537,0,0,0,0,16.4902212987698,0,0,0,0,0,46.2748727441,0,0,0,0,0,0,51.7393028991256,15.9349852601386,12.7469725940089,0,0,0,0,0,0,0
"1652","hsa-miR-519b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4902212987698,0,0,0,15.4664686958674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1653","hsa-miR-519c-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1654","hsa-miR-519c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1193795085968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1655","hsa-miR-519d-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1169525917727,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8220020010482,0
"1656","hsa-miR-519d-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1657","hsa-miR-519e-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1169525917727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1658","hsa-miR-519e-5p",0,0,0,0,0,0,0,0,0,44.2223499756777,0,0,0,0,0,0,0,13.7534555557084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1659","hsa-miR-520a-3p",0,0,0,0,0,0,0,12.0886825753729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1318564637178,0,0,0,0,0,0,0,26.3150969711323,0,13.185827872203,0,0,0
"1660","hsa-miR-520a-5p",0,0,0,0,0,0,0,12.0886825753729,0,0,0,0,0,27.7357888751751,0,0,0,0,0,0,0,0,0,0,0,36.1036897970973,0,0,17.2464342997085,15.9349852601386,12.7469725940089,0,0,0,0,0,0,0
"1661","hsa-miR-520b-3p",40.4195549806997,0,0,24.6505780560554,0,117.647058823529,18.4702905376702,0,0,44.2223499756777,0,0,0,0,0,0,0,27.5069111114167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1662","hsa-miR-520b-5p",5820.41591722075,4689.42494933037,3815.18532484529,2415.75664949343,872.073522506205,2352.94117647059,1939.38050645537,5705.85817557603,3713.34670707243,4820.23614734887,4113.54403536115,3763.5546773928,6455.70121588974,5380.74304178397,2809.28468588686,2704.39629299825,4937.80861303832,5308.83384450343,3076.41415812107,3727.41895570403,3229.33106713609,3208.39117692426,6779.19203099059,6508.65108206324,4898.7668621347,1841.28817965196,1445.14025271427,5570.22610991913,5449.8732387079,1912.19823121664,1606.11854684512,3978.72759503644,3289.38712139154,1417.86510026332,1213.09616424267,7431.3497983314,1214.92210205346,1481.10085087733
"1663","hsa-miR-520c-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1664","hsa-miR-520c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3150969711323,0,0,0,0,0
"1665","hsa-miR-520d-3p",0,0,0,0,0,0,18.4702905376702,0,0,0,25.5499629525537,0,0,13.8678944375875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1666","hsa-miR-520d-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7534555557084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1667","hsa-miR-520e-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6258356815294,0,0
"1668","hsa-miR-520e-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1669","hsa-miR-520f-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,13.8678944375875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1670","hsa-miR-520f-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1671","hsa-miR-520g-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5274391373624,0,0,0,0,0,0,0,0,0,0,0
"1672","hsa-miR-520g-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1673","hsa-miR-520h",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1674","hsa-miR-521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4249575813667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1675","hsa-miR-522-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1676","hsa-miR-522-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1677","hsa-miR-523-3p",222.307552393848,278.186225807734,266.175720338043,123.252890280277,201.24773596297,235.294117647059,221.643486452042,96.7094606029835,170.728584233215,88.4446999513554,178.849740667876,94.0888669348199,178.224880193275,69.3394721879377,140.464234294343,164.902212987698,156.25976623539,192.548377779917,198.478332782005,247.463499133878,267.087531868399,277.6492364646,46.1169525917727,135.596897542984,0,144.414759188389,0,123.782802442647,241.450080195919,318.699705202773,216.698534098152,315.146740200906,184.205678797926,135.034771453649,39.5574836166089,27.6258356815294,95.2880080041927,196.472561851074
"1678","hsa-miR-523-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,13.8678944375875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1679","hsa-miR-524-3p",141.468442432449,953.781345626515,643.257990816938,221.855202504499,491.938910131705,549.019607843137,591.049297205445,386.837842411934,384.139314524734,574.89054968381,510.999259051074,258.744384070755,455.463582716147,263.489994314163,456.508761456614,346.294647274166,406.275392212013,398.850211115543,463.116109824677,448.527592180153,849.823965035814,848.372666975166,322.818668142409,542.387590171937,337.845990492049,144.414759188389,277.911587060437,825.218682950982,638.118069089216,1242.92885029081,1108.98661567878,118.18002757534,105.260387884529,270.069542907299,263.716557444059,276.258356815294,381.152032016771,498.738041621957
"1680","hsa-miR-524-5p",0,0,0,24.6505780560554,0,0,18.4702905376702,12.0886825753729,21.3410730291519,44.2223499756777,0,47.04443346741,59.4082933977583,0,0,0,31.2519532470779,55.0138222228335,0,30.9329373917347,0,0,0,0,24.1318564637178,0,0,0,34.4928685994171,15.9349852601386,76.4818355640535,0,26.3150969711323,0,13.185827872203,0,0,15.1132739885441
"1681","hsa-miR-525-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1682","hsa-miR-525-5p",0,0,0,0,0,0,18.4702905376702,0,21.3410730291519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2464342997085,0,0,0,0,0,0,0,0,0
"1683","hsa-miR-526a-3p",0,0,0,0,0,0,18.4702905376702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4928685994171,0,0,0,0,0,0,0,0,0
"1684","hsa-miR-526a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0797221303341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1685","hsa-miR-526b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1686","hsa-miR-526b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1687","hsa-miR-527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1688","hsa-miR-532-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1689","hsa-miR-532-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1690","hsa-miR-539-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1691","hsa-miR-539-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2519532470779,13.7534555557084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6258356815294,0,0
"1692","hsa-miR-541-3p",60.6293324710495,79.4817788022096,199.631790253532,73.9517341681662,22.3608595514412,78.4313725490196,92.3514526883508,72.5320954522376,149.387511204063,176.889399902711,281.049592478091,70.566650201115,39.6055289318389,97.0752610631128,105.348175720757,98.941327792619,62.5039064941559,220.055288891334,165.398610651671,154.664686958674,121.403423576545,169.674533395033,138.350857775318,81.3581385257905,24.1318564637178,144.414759188389,92.6371956868122,41.2609341475491,86.2321714985427,525.854513584575,242.19247928617,39.3933425251133,26.3150969711323,90.0231809690995,92.3007951054207,110.503342726117,47.6440040020963,105.792917919809
