"","gene_id","SRR8507541.count","SRR8507542.count","SRR8507543.count","SRR8507544.count","SRR8507545.count","SRR8507546.count","SRR8507547.count","SRR8507548.count","SRR8507549.count","SRR8507550.count","SRR8507551.count","SRR8507552.count","SRR1917326.count","SRR1917327.count","SRR1917328.count","SRR1917332.count","SRR1917333.count","SRR1917334.count","SRR1917338.count","SRR1917339.count","SRR1917340.count"
"2015","hsa-miR-6500-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016","hsa-miR-6501-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","hsa-miR-6501-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","hsa-miR-6502-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019","hsa-miR-6502-5p",0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2020","hsa-miR-6503-3p",1,4,2,1,1,0,0,4,4,2,0,0,1,4,3,1,1,7,0,1,1
"2021","hsa-miR-6503-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2022","hsa-miR-6504-3p",1,3,1,2,3,7,5,2,0,6,1,0,2,1,2,0,0,1,0,1,0
"2023","hsa-miR-6504-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024","hsa-miR-6505-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025","hsa-miR-6505-5p",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026","hsa-miR-6506-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2027","hsa-miR-6506-5p",1,0,0,1,4,7,6,2,4,2,1,1,1,2,2,0,0,2,0,0,1
"2028","hsa-miR-6507-3p",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2029","hsa-miR-6507-5p",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2030","hsa-miR-6508-3p",0,2,3,0,1,0,0,2,2,9,4,1,2,0,0,0,1,3,0,0,0
"2031","hsa-miR-6508-5p",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"2032","hsa-miR-6509-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2033","hsa-miR-6509-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2034","hsa-miR-651-3p",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2035","hsa-miR-651-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2036","hsa-miR-6510-3p",52,34,76,74,210,325,232,171,405,525,120,116,124,157,173,34,19,30,35,37,34
"2037","hsa-miR-6510-5p",8,6,8,6,25,28,17,10,16,9,2,5,20,25,3,1,4,9,5,11,12
"2038","hsa-miR-6511a-3p",79,71,105,77,237,482,323,170,673,783,243,165,236,285,192,56,38,93,82,50,94
"2039","hsa-miR-6511a-5p",82,68,121,99,180,234,153,112,770,1058,202,150,323,358,328,98,64,102,77,43,47
"2040","hsa-miR-6511b-3p",0,1,0,2,6,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2041","hsa-miR-6511b-5p",0,0,0,0,1,9,2,1,1,0,1,0,1,2,1,0,0,0,0,0,0
"2042","hsa-miR-6512-3p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2043","hsa-miR-6512-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2044","hsa-miR-6513-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2045","hsa-miR-6513-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2046","hsa-miR-6514-3p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2047","hsa-miR-6514-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2048","hsa-miR-6515-3p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2049","hsa-miR-6515-5p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2050","hsa-miR-6516-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2051","hsa-miR-6516-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2052","hsa-miR-652-3p",30,35,42,41,98,121,92,71,85,64,26,19,251,238,248,94,59,65,75,60,67
"2053","hsa-miR-652-5p",67,54,75,70,160,251,151,102,152,201,52,57,125,144,142,24,24,38,49,18,17
"2054","hsa-miR-6529-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2055","hsa-miR-6529-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2056","hsa-miR-653-3p",1,0,0,1,0,0,0,1,2,1,0,0,2,4,1,1,0,1,0,0,1
"2057","hsa-miR-653-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2058","hsa-miR-654-3p",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2059","hsa-miR-654-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2060","hsa-miR-655-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2061","hsa-miR-655-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2062","hsa-miR-656-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2063","hsa-miR-656-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2064","hsa-miR-657",0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2065","hsa-miR-658",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2066","hsa-miR-659-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2067","hsa-miR-659-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2068","hsa-miR-660-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2069","hsa-miR-660-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2070","hsa-miR-661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2071","hsa-miR-662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2072","hsa-miR-663a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2073","hsa-miR-663b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2074","hsa-miR-664a-3p",54,60,92,86,116,219,134,79,338,451,100,92,91,121,165,29,33,29,50,23,21
"2075","hsa-miR-664a-5p",23,11,13,16,82,118,70,41,26,15,10,5,99,133,56,20,10,34,20,5,25
"2076","hsa-miR-664b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2077","hsa-miR-664b-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2078","hsa-miR-665",4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"2079","hsa-miR-668-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2080","hsa-miR-668-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2081","hsa-miR-670-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2082","hsa-miR-670-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2083","hsa-miR-671-3p",75,65,131,86,270,348,219,126,596,805,157,120,249,297,271,65,45,68,88,23,50
"2084","hsa-miR-671-5p",49,49,72,78,89,150,88,47,312,338,120,81,156,151,219,35,36,52,41,41,69
"2085","hsa-miR-6715a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2086","hsa-miR-6715b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2087","hsa-miR-6715b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2088","hsa-miR-6716-3p",13,22,29,17,36,70,44,25,130,118,42,28,35,34,21,10,8,5,12,5,2
"2089","hsa-miR-6716-5p",62,71,74,57,129,166,109,68,164,235,53,58,169,204,177,46,23,37,54,17,28
"2090","hsa-miR-6717-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2091","hsa-miR-6718-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2092","hsa-miR-6719-3p",34,29,38,21,81,190,94,50,340,344,119,84,100,107,72,32,19,42,36,28,44
"2093","hsa-miR-6720-3p",6,0,5,4,7,8,15,3,13,2,5,3,8,12,5,7,9,8,14,0,4
"2094","hsa-miR-6720-5p",2,1,1,1,1,2,1,1,2,0,0,0,3,6,10,0,1,5,2,2,0
"2095","hsa-miR-6721-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2096","hsa-miR-6722-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2097","hsa-miR-6722-5p",1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
"2098","hsa-miR-6724-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2099","hsa-miR-6726-3p",1,0,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2100","hsa-miR-6726-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2101","hsa-miR-6727-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2102","hsa-miR-6727-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2103","hsa-miR-6728-3p",69,76,133,98,212,335,254,170,577,791,191,160,139,199,232,29,26,41,42,34,30
"2104","hsa-miR-6728-5p",5,0,7,1,6,12,4,1,15,18,4,6,26,25,20,2,0,4,6,4,7
"2105","hsa-miR-6729-3p",37,39,49,51,126,181,111,72,95,99,33,30,297,222,306,126,52,116,89,54,75
"2106","hsa-miR-6729-5p",25,43,73,58,112,185,120,79,258,281,73,59,103,131,122,31,18,32,31,16,18
"2107","hsa-miR-6730-3p",0,1,0,0,0,2,1,0,0,1,0,1,1,1,0,5,0,1,0,0,0
"2108","hsa-miR-6730-5p",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2109","hsa-miR-6731-3p",79,59,126,94,306,562,362,263,539,738,172,163,147,248,279,68,44,51,77,43,51
"2110","hsa-miR-6731-5p",99,86,120,102,299,444,256,163,334,407,100,116,360,423,274,68,62,76,116,42,94
"2111","hsa-miR-6732-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2112","hsa-miR-6732-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2113","hsa-miR-6733-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2114","hsa-miR-6733-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2115","hsa-miR-6734-3p",2,1,2,3,0,0,1,0,5,5,1,0,3,2,4,0,0,1,0,0,0
"2116","hsa-miR-6734-5p",3,4,7,2,1,3,0,1,40,95,8,13,1,1,1,1,0,0,0,1,0
"2117","hsa-miR-6735-3p",4,4,3,1,7,13,5,0,7,7,2,4,30,28,15,2,7,1,5,8,5
"2118","hsa-miR-6735-5p",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2119","hsa-miR-6736-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2120","hsa-miR-6736-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2121","hsa-miR-6737-3p",20,18,25,19,19,58,26,18,76,48,29,13,260,107,99,8,10,27,12,4,23
"2122","hsa-miR-6737-5p",2,0,7,3,3,10,2,6,5,6,3,1,8,11,7,2,0,2,2,1,0
"2123","hsa-miR-6738-3p",1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2124","hsa-miR-6738-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2125","hsa-miR-6739-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2126","hsa-miR-6739-5p",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2127","hsa-miR-6740-3p",0,0,0,0,2,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2128","hsa-miR-6740-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"2129","hsa-miR-6741-3p",1,0,0,2,1,3,5,1,1,4,0,2,2,0,5,0,0,0,1,0,0
"2130","hsa-miR-6741-5p",24,31,33,27,62,61,55,30,52,40,22,13,123,103,138,54,33,48,44,43,32
"2131","hsa-miR-6742-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2132","hsa-miR-6742-5p",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2133","hsa-miR-6743-3p",2,0,4,1,1,5,3,0,0,0,0,0,2,3,0,0,0,2,0,0,0
"2134","hsa-miR-6743-5p",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2135","hsa-miR-6744-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2136","hsa-miR-6744-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2137","hsa-miR-6745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2138","hsa-miR-6746-3p",15,17,9,21,38,70,32,14,114,128,43,20,19,35,48,7,2,5,6,6,5
"2139","hsa-miR-6746-5p",25,23,18,28,83,118,86,46,64,56,10,17,199,153,179,78,43,68,62,40,56
"2140","hsa-miR-6747-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2141","hsa-miR-6747-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2142","hsa-miR-6748-3p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2143","hsa-miR-6748-5p",0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2144","hsa-miR-6749-3p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2145","hsa-miR-6749-5p",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2146","hsa-miR-675-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2147","hsa-miR-675-5p",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"2148","hsa-miR-6750-3p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2149","hsa-miR-6750-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2150","hsa-miR-6751-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2151","hsa-miR-6751-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2152","hsa-miR-6752-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2153","hsa-miR-6752-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2154","hsa-miR-6753-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2155","hsa-miR-6753-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2156","hsa-miR-6754-3p",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2157","hsa-miR-6754-5p",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2158","hsa-miR-6755-3p",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2159","hsa-miR-6755-5p",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"2160","hsa-miR-6756-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2161","hsa-miR-6756-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2162","hsa-miR-6757-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2163","hsa-miR-6757-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2164","hsa-miR-6758-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2165","hsa-miR-6758-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2166","hsa-miR-6759-3p",0,0,1,0,0,1,2,1,1,1,3,0,4,10,2,1,0,0,0,0,0
"2167","hsa-miR-6759-5p",8,8,10,5,15,37,27,12,42,49,5,7,7,16,46,3,1,2,9,0,5
"2168","hsa-miR-676-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2169","hsa-miR-676-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2170","hsa-miR-6760-3p",0,0,0,0,0,5,0,1,2,4,0,1,1,2,0,5,0,1,0,0,0
"2171","hsa-miR-6760-5p",0,0,0,0,0,2,0,0,4,2,1,0,3,4,0,0,0,0,0,0,0
"2172","hsa-miR-6761-3p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2173","hsa-miR-6761-5p",2,0,1,0,6,23,13,3,1,0,0,0,0,0,0,0,1,0,0,0,0
"2174","hsa-miR-6762-3p",99,84,115,91,305,668,366,237,281,274,92,71,253,355,373,56,45,118,90,64,111
"2175","hsa-miR-6762-5p",22,16,27,30,26,56,25,25,77,62,21,16,28,39,21,1,2,13,6,0,1
"2176","hsa-miR-6763-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2177","hsa-miR-6763-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2178","hsa-miR-6764-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2179","hsa-miR-6764-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2180","hsa-miR-6765-3p",3,1,0,2,0,4,1,2,5,7,5,3,0,0,0,0,0,0,0,0,0
"2181","hsa-miR-6765-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2182","hsa-miR-6766-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2183","hsa-miR-6766-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2184","hsa-miR-6767-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2185","hsa-miR-6767-5p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2186","hsa-miR-6768-3p",1,0,3,6,5,14,5,3,4,5,3,1,2,7,8,5,4,2,1,4,1
"2187","hsa-miR-6768-5p",2,1,4,5,4,8,6,7,16,14,4,4,10,11,12,2,0,3,5,4,0
"2188","hsa-miR-6769a-3p",1,1,1,1,0,3,5,0,3,3,2,0,4,3,1,1,1,4,2,0,1
"2189","hsa-miR-6769a-5p",20,11,24,19,52,82,51,38,100,77,34,27,66,72,41,13,5,17,11,16,19
"2190","hsa-miR-6769b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2191","hsa-miR-6769b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2192","hsa-miR-6770-3p",58,44,65,44,104,209,124,62,251,288,136,101,143,167,130,33,36,51,32,43,69
"2193","hsa-miR-6770-5p",187,183,352,257,439,617,403,267,1802,2586,472,413,414,514,590,94,69,117,123,44,76
"2194","hsa-miR-6771-3p",0,2,0,0,7,4,1,4,1,7,1,0,5,3,0,3,0,1,1,0,0
"2195","hsa-miR-6771-5p",31,21,39,42,54,87,60,53,139,215,41,35,53,76,87,15,3,17,9,4,11
"2196","hsa-miR-6772-3p",59,58,97,82,150,288,203,119,273,312,69,71,118,186,166,33,22,77,38,17,25
"2197","hsa-miR-6772-5p",51,53,67,75,238,310,187,120,130,141,40,39,442,401,421,163,96,166,144,86,120
"2198","hsa-miR-6773-3p",16,24,30,28,27,57,24,29,62,57,23,11,438,188,128,12,16,40,15,5,17
"2199","hsa-miR-6773-5p",0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2200","hsa-miR-6774-3p",2,1,4,1,6,6,1,1,6,3,0,0,2,4,8,1,0,0,0,3,0
"2201","hsa-miR-6774-5p",28,27,29,35,48,82,45,32,72,69,18,28,43,58,71,9,12,17,7,2,2
"2202","hsa-miR-6775-3p",51,47,107,66,58,120,101,54,653,802,163,136,99,94,90,15,14,25,17,9,9
"2203","hsa-miR-6775-5p",113,82,169,87,294,527,341,185,623,664,263,202,369,389,269,80,72,161,115,79,153
"2204","hsa-miR-6776-3p",142,110,203,128,299,572,414,226,1327,1582,572,444,436,445,476,77,83,297,130,99,193
"2205","hsa-miR-6776-5p",219,247,336,267,236,535,241,226,804,742,293,141,2928,1418,1327,58,141,363,82,48,177
"2206","hsa-miR-6777-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2207","hsa-miR-6777-5p",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2208","hsa-miR-6778-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2209","hsa-miR-6778-5p",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2210","hsa-miR-6779-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2211","hsa-miR-6779-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2212","hsa-miR-6780a-3p",7,7,11,8,19,26,18,7,17,14,8,5,17,13,25,3,4,4,7,8,1
"2213","hsa-miR-6780a-5p",28,31,69,35,65,123,77,29,170,181,82,51,93,102,110,19,20,29,19,26,33
"2214","hsa-miR-6780b-3p",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2215","hsa-miR-6780b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2216","hsa-miR-6781-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2217","hsa-miR-6781-5p",56,56,89,70,173,204,142,86,287,391,85,78,233,247,167,56,35,35,76,16,46
"2218","hsa-miR-6782-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2219","hsa-miR-6782-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2220","hsa-miR-6783-3p",152,124,247,179,321,601,363,212,1294,1471,506,372,380,395,398,87,72,185,101,89,159
"2221","hsa-miR-6783-5p",5,7,3,7,27,19,14,8,24,26,5,2,47,45,47,14,9,17,9,8,11
"2222","hsa-miR-6784-3p",6,14,10,13,41,40,28,13,12,17,6,5,30,48,17,11,6,8,16,5,15
"2223","hsa-miR-6784-5p",57,48,108,70,122,199,123,83,600,893,160,122,217,259,293,53,33,46,63,19,33
"2224","hsa-miR-6785-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2225","hsa-miR-6785-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2226","hsa-miR-6786-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2227","hsa-miR-6786-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2228","hsa-miR-6787-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2229","hsa-miR-6787-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2230","hsa-miR-6788-3p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2231","hsa-miR-6788-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2232","hsa-miR-6789-3p",4,1,1,0,3,12,2,1,3,0,2,2,1,5,0,0,0,2,1,0,0
"2233","hsa-miR-6789-5p",0,0,0,0,1,1,0,0,0,0,0,0,2,9,2,0,2,0,0,0,0
"2234","hsa-miR-6790-3p",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2235","hsa-miR-6790-5p",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"2236","hsa-miR-6791-3p",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2237","hsa-miR-6791-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2238","hsa-miR-6792-3p",14,6,25,13,64,67,56,30,37,41,14,12,66,92,80,32,8,36,37,23,17
"2239","hsa-miR-6792-5p",104,69,136,88,251,474,288,150,705,730,296,196,310,270,248,51,53,133,80,66,112
"2240","hsa-miR-6793-3p",0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2241","hsa-miR-6793-5p",0,0,1,0,0,2,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0
"2242","hsa-miR-6794-3p",86,92,131,108,289,394,238,139,483,656,131,110,279,344,365,77,52,55,93,26,54
"2243","hsa-miR-6794-5p",9,13,8,9,31,47,21,11,32,37,5,10,76,77,58,5,12,16,14,18,19
"2244","hsa-miR-6795-3p",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2245","hsa-miR-6795-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2246","hsa-miR-6796-3p",3,1,0,0,1,2,0,3,4,12,4,1,2,2,7,2,0,1,1,0,0
"2247","hsa-miR-6796-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2248","hsa-miR-6797-3p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
