"gene_id","SRR2105159.count","SRR2105160.count","SRR2105161.count","SRR2105162.count","SRR2105163.count","SRR2105165.count","SRR2105166.count","SRR2105167.count","SRR2105207.count","SRR2105208.count","SRR2105209.count","SRR2105210.count","SRR2105211.count","SRR2105212.count","SRR2105213.count","SRR2105214.count","SRR2105215.count","SRR2105216.count","SRR2105217.count","SRR2105218.count","SRR2105219.count","SRR2105220.count","SRR2105221.count","SRR2105222.count","SRR2105239.count","SRR2105240.count","SRR2105241.count","SRR2105242.count","SRR2105243.count","SRR2105244.count","SRR2105245.count","SRR2105246.count","SRR2105247.count","SRR2105248.count","SRR2105249.count","SRR2105250.count","SRR2105251.count","SRR2105252.count","SRR2105253.count","SRR2105254.count","SRR2105287.count","SRR2105288.count","SRR2105289.count","SRR2105290.count","SRR2105291.count","SRR2105292.count","SRR2105293.count","SRR2105294.count","SRR2105295.count","SRR2105296.count","SRR2105297.count","SRR2105298.count","SRR2105299.count","SRR2105300.count","SRR2105335.count","SRR2105336.count","SRR2105337.count","SRR2105338.count","SRR2105339.count","SRR2105340.count","SRR2105341.count","SRR2105342.count","SRR2105343.count","SRR2105344.count","SRR2105345.count","SRR2105346.count","SRR2105347.count","SRR2105348.count","SRR2105349.count","SRR2105350.count","SRR2105385.count","SRR2105386.count","SRR2105387.count","SRR2105388.count","SRR2105389.count","SRR2105390.count","SRR2105391.count","SRR2105392.count","SRR2105393.count","SRR2105394.count","SRR2105395.count","SRR2105396.count","SRR2105397.count","SRR2105398.count","SRR2105399.count","SRR2105400.count","SRR2105449.count","SRR2105450.count","SRR2105499.count","SRR2105500.count"
"hsa-miR-6810-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9346508429685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9365762663223,0,0,0,0,0,0
"hsa-miR-6811-3p",0,43.7282725145943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6811-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1460049995371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6812-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6812-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2806751785328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0104054108136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9477795135014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6813-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6813-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6814-3p",138.83104262113,65.5924087718915,190.609314441832,132.033536518276,0,51.8268981601451,82.3768466143116,30.6184935701163,0,118.400994568354,75.1766651631334,35.6239535463646,0,69.415521310565,0,24.0981275754874,84.0336134453782,41.3393964448119,163.365325709618,54.6338620677096,43.8615728760033,29.3823823235588,57.650178715554,63.5424940428912,282.16704288939,100.098430122954,113.675116516994,83.6400133824021,41.249020335767,205.380981721093,97.3141300116777,28.3302170094623,68.1640025902321,130.996358301239,50.9346508429685,92.5840199981483,74.4352227474041,27.08192281652,0,25.9922543082162,49.6548984557327,78.2258379942895,0,84.5022815616022,139.392249790912,59.3636219724553,46.3692849856255,87.3648574860762,28.7405874576076,40.0208108216272,52.5928263384874,171.453064723532,130.458889142559,80.1073438407466,352.376337928908,182.690870438956,67.8886625933469,65.8132877027872,43.7885886937864,68.9956532738438,0,63.3954608850006,0,23.3775949130353,0,49.862877088008,27.0182643466984,79.191193939234,0,29.7503941927231,134.150158744355,55.7911180540058,39.3747292987361,39.5757479816369,142.806140664049,144.214302453446,0,40.7871928214541,78.4375245117264,21.4592274678112,127.258844489692,81.685999019768,29.8409477485005,35.8731525326446,0,17.8772547687577,0,61.6370808678501,94.0910801656003,67.4915635545557
"hsa-miR-6814-5p",0,0,0,0,0,0,0,0,75.0694392312889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.683071687159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5755107872553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6815-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0470422411135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0267878066807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6815-5p",0,0,0,0,0,0,0,0,75.0694392312889,14.8001243210443,0,0,58.2648721086057,34.7077606552825,0,24.0981275754874,0,0,40.8413314274045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9922543082162,49.6548984557327,19.5564594985724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7167195814515,0,0,0,0,18.0267878066807,0,0,0,21.4592274678112,0,27.2286663399227,0,0,33.6190956463271,0,45.5373406193078,30.8185404339251,0,0
"hsa-miR-6816-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6816-5p",138.83104262113,131.184817543783,63.5364381472775,88.0223576788504,0,0,27.4589488714372,61.2369871402327,75.0694392312889,118.400994568354,150.353330326267,0,58.2648721086057,0,43.2806751785328,0,252.100840336134,20.669698222406,0,109.267724135419,0,0,230.600714862216,127.084988085782,0,66.7322867486362,37.8917055056648,62.7300100368016,0,0,0,84.9906510283869,68.1640025902321,78.5978149807435,152.803952528905,46.2920099990742,0,54.1638456330399,0,129.961271541081,49.6548984557327,39.1129189971448,0,84.5022815616022,46.4640832636372,39.5757479816369,0,21.8412143715191,143.702937288038,80.0416216432545,0,28.5755107872553,65.2294445712795,60.0805078805599,176.188168964454,116.257826642972,0,115.173253479878,87.5771773875728,137.991306547688,55.2120141342756,42.2636405900004,0,70.132784739106,0,0,81.0547930400951,26.3970646464113,140.653570256458,0,134.150158744355,13.9477795135014,39.3747292987361,19.7878739908184,142.806140664049,180.267878066807,34.2959050689348,61.1807892321811,0,64.3776824034335,0,27.2286663399227,89.5228432455015,53.8097287989669,33.6190956463271,71.5090190750308,0,61.6370808678501,47.0455400828002,22.4971878515186
"hsa-miR-6817-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0556809631302,16.683071687159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6548984557327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6817-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4533219256968,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9477795135014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8185404339251,0,0
"hsa-miR-6818-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2112873559032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1318202950002,0,0,0,0,0,0,46.8845234188194,0,0,0,0,19.7878739908184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6818-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0820012951161,0,50.9346508429685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6819-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6819-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6820-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1318202950002,0,0,57.927359091699,0,0,0,0,0,0,0,0,0,0,0,0,20.393596410727,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6820-5p",0,21.8641362572972,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0981275754874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8412143715191,0,0,0,0,0,60.0805078805599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4971878515186
"hsa-miR-6821-3p",0,0,0,22.0055894197126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0820012951161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6821-5p",0,0,63.5364381472775,22.0055894197126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3823823235588,0,0,0,0,0,0,0,0,0,28.3302170094623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4533219256968,0,0,0,21.1318202950002,0,0,0,0,0,0,0,0,44.7167195814515,13.9477795135014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6822-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6822-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9477795135014,0,0,0,18.0267878066807,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4971878515186
"hsa-miR-6823-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6823-5p",0,0,0,0,0,0,0,0,0,0,0,35.6239535463646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1460049995371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0470422411135,33.2165218979921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8731525326446,0,0,0,0,0,0
"hsa-miR-6824-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6824-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8412143715191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6825-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6825-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2120141342756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6826-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6826-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8886625933469,16.4533219256968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6827-3p",0,0,0,0,0,51.8268981601451,27.4589488714372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3970646464113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6827-5p",0,0,0,0,0,0,0,0,0,0,0,35.6239535463646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6828-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6828-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.931438544004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8185404339251,0,0
"hsa-miR-6829-3p",277.66208524226,677.788223976212,444.755067030942,198.050304777413,191.993856196602,414.615185281161,356.966335328684,122.473974280465,450.416635387734,236.801989136709,75.1766651631334,35.6239535463646,0,34.7077606552825,43.2806751785328,72.2943827264622,42.0168067226891,62.0090946672179,245.047988564427,218.535448270838,87.7231457520067,117.529529294235,0,63.5424940428912,564.334085778781,417.076792178976,227.350233033989,167.280026764804,41.249020335767,171.150818100911,162.19021668613,56.6604340189246,340.82001295116,340.590531583222,0,69.4380149986112,148.870445494808,54.1638456330399,0,77.9767629246485,99.3097969114653,117.338756991434,137.589433131535,135.203650498563,232.320416318186,79.1514959632737,92.738569971251,109.206071857595,28.7405874576076,60.0312162324409,157.778479015462,314.330618659809,97.8441668569192,100.134179800933,352.376337928908,365.381740877913,305.498981670061,115.173253479878,131.365766081359,367.9768174605,110.424028268551,211.318202950002,151.377535573721,70.132784739106,173.782077275097,124.65719272002,108.073057386793,79.191193939234,0,59.5007883854461,44.7167195814515,55.7911180540058,157.498917194944,178.090865917366,392.716886826134,324.482180520253,0,0,78.4375245117264,171.673819742489,84.8392296597947,136.143331699613,59.681895497001,107.619457597934,0,35.7545095375154,0,61.6370808678501,94.0910801656003,22.4971878515186
"hsa-miR-6829-5p",0,0,127.072876294555,0,0,0,0,0,75.0694392312889,14.8001243210443,75.1766651631334,0,58.2648721086057,0,0,0,42.0168067226891,0,0,18.2112873559032,43.8615728760033,0,115.300357431108,31.7712470214456,0,0,0,0,41.249020335767,0,0,0,34.0820012951161,0,0,0,37.217611373702,0,0,25.9922543082162,0,0,0,0,0,0,0,0,0,0,0,28.5755107872553,32.6147222856397,0,0,33.2165218979921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3747292987361,0,0,0,0,61.1807892321811,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6830-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5564594985724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.393596410727,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6830-5p",763.570734416215,524.739270175132,381.218628883665,396.100609554827,95.9969280983009,51.8268981601451,247.130539842935,244.947948560931,150.138878462578,621.60522148386,526.236656141934,213.743721278187,233.059488434423,0,216.403375892664,96.3925103019495,1134.45378151261,103.34849111203,40.8413314274045,564.549908032999,87.7231457520067,0,922.402859448864,603.653693407466,0,350.34450543034,303.133644045318,439.110070257611,0,34.2301636201821,32.4380433372259,396.623038132472,374.902014246277,445.387618224213,509.346508429685,300.898064993982,37.217611373702,324.98307379824,87.3820342537574,675.79861201362,148.964695367198,195.564594985724,45.8631443771785,371.81003887105,371.712666109098,237.454487889821,0,87.3648574860762,459.849399321722,340.176891983832,0,257.179597085298,326.147222856397,400.536719203733,704.752675857816,813.804786500805,67.8886625933469,493.599657770904,613.04024171301,597.962328373312,0,126.790921770001,0,327.286328782495,0,24.931438544004,351.237436507079,211.176517171291,609.498804444653,59.5007883854461,402.450476233064,111.582236108012,275.623105091152,158.302991926547,606.926097822206,955.419753754079,102.887715206804,224.329560517997,117.65628676759,300.429184549356,127.258844489692,136.143331699613,447.614216227507,376.668101592768,134.476382585308,268.158821531366,91.0746812386157,277.366863905325,235.227700414001,89.9887514060742
"hsa-miR-6831-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2120141342756,21.1318202950002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6831-5p",0,0,0,22.0055894197126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7405874576076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6832-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2112873559032,0,0,0,0,0,0,0,0,0,34.2301636201821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6832-5p",0,21.8641362572972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.650178715554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1318202950002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6833-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6833-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6834-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6834-5p",0,0,0,0,0,0,27.4589488714372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7712470214456,0,0,0,0,41.249020335767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9985510912813,0,0,0,0,0,0,0,0,0,29.7503941927231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6835-3p",1041.23281965848,1049.47854035026,1080.11944850372,902.229166208217,863.972352884708,1036.5379632029,878.68636388599,979.791794243723,975.902710006756,991.608329509968,1127.649977447,1353.71023476185,932.237953737692,1145.35610162432,476.087426963861,747.041954840109,462.18487394958,496.072757337743,490.095977128854,582.761195388902,657.92359314005,352.588587882706,807.102502017756,508.339952343129,1316.77953348382,1184.49808978829,1023.07604865295,1066.41017062563,824.980406715341,821.52392688437,778.513040093422,396.623038132472,886.132033673017,602.5832481857,865.889064330464,578.650124988427,818.787450221445,758.293838862559,611.674239776302,649.806357705404,1241.37246139332,880.040677435757,1054.85232067511,1098.52966030083,511.104915900009,692.575589678645,741.908559770008,786.283717374686,718.514686440191,480.249729859527,1472.59913747765,1657.37962566081,684.909167998435,460.617227084293,1057.12901378672,631.113916061849,950.441276306857,872.02606206193,1007.13753995709,919.94204365125,828.180212014134,908.668272685009,378.443838934302,420.796708434636,695.128309100388,698.080279232112,1296.87668864152,897.500197977985,890.80594495757,714.009460625353,1073.20126995484,962.3967864316,984.368232468402,771.727085641919,714.030703320243,612.910785427145,857.397626723369,530.233506678903,196.093811279316,686.695278969957,636.29422244846,599.030659478299,686.341798215511,932.701965848759,369.810052109598,393.29960491267,1092.89617486339,1047.83037475345,1082.0474219044,1169.85376827897
